Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|A0A0C4DH41|HV461_HUMAN	A0A0C4DH41	HV461_HUMAN	IGHV4-61	118	39.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Immunoglobulin heavy variable 4-61	0.9990	0.9990	3	1	0	59	0	0	1	0	0	0	0	0	0	0	0	0	0	6	40	2	0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	764078.44	3327576.5	994669.2	0.0	1587127.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	447231.66	2486606.2	0.0	0.0	1071388.0	sp|P01825|HV459_HUMAN
sp|A0A075B6R2|HV404_HUMAN	A0A075B6R2	HV404_HUMAN	IGHV4-4	117	31.60	Homo sapiens OX=9606	3:Protein inferred from homology	Immunoglobulin heavy variable 4-4	0.9985	0.9990	2	2	2	52	0	0	2	0	0	0	0	0	2	0	0	0	0	5	36	2	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	647885.8	2701766.5	994669.2	0.0	1122299.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495207.88	2417717.0	0.0	0.0	995161.0	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	64.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0000	0.9990	18	286	109	623	0	13	217	13	0	43	0	2	90	7	0	10	0	32	493	24	3	71	0.0	3344915.0	1.4994444E7	1244778.0	0.0	4155423.8	0.0	0.0	4115535.2	1080977.5	0.0	90852.44	0.0	5615349.5	2.1813308E7	4557208.0	1262924.4	3877815.8	0.0	1795825.0	8457442.0	1183243.4	0.0	1795785.0	0.0	0.0	2719011.0	727564.6	0.0	61436.453	0.0	2146622.0	8519482.0	2467178.2	2857919.0	958579.25	
sp|P01903|DRA_HUMAN	P01903	DRA_HUMAN	HLA-DRA	254	25.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	HLA class II histocompatibility antigen, DR alpha chain	1.0000	0.9990	5	10	9	10	10	0	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	67.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Apolipoprotein A-I	1.0000	0.9990	26	423	423	423	0	16	319	26	3	59	0	16	319	26	3	59	0	16	319	26	3	59	0.0	2415008.8	1.4704314E7	3109872.8	3277814.8	1574790.0	0.0	2415008.8	1.4704314E7	3109872.8	3277814.8	1574790.0	0.0	2415008.8	1.4704314E7	3109872.8	3277814.8	1574790.0	0.0	1289772.0	4881055.0	1349719.4	1529880.8	998258.44	0.0	1289772.0	4881055.0	1349719.4	1529880.8	998258.44	0.0	1289772.0	4881055.0	1349719.4	1529880.8	998258.44	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	71.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0000	0.9990	30	1102	1102	1102	2	127	628	69	5	271	2	127	628	69	5	271	2	127	628	69	5	271	0.0	1.5307731E7	1.3976828E7	9725406.0	299834.53	7872119.0	0.0	1.5307731E7	1.3976828E7	9725406.0	299834.53	7872119.0	0.0	1.5307731E7	1.3976828E7	9725406.0	299834.53	7872119.0	0.0	6645115.5	6807348.0	4957379.5	1925377.5	2036474.4	0.0	6645115.5	6807348.0	4957379.5	1925377.5	2036474.4	0.0	6645115.5	6807348.0	4957379.5	1925377.5	2036474.4	
sp|P02730|B3AT_HUMAN	P02730	B3AT_HUMAN	SLC4A1	911	19.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Band 3 anion transport protein	1.0000	0.9990	16	49	49	49	0	0	0	0	0	49	0	0	0	0	0	49	0	0	0	0	0	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	101	59.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Platelet factor 4	1.0000	0.9990	7	234	75	234	0	0	6	39	0	189	0	0	2	8	0	65	0	0	6	39	0	189	0.0	0.0	215096.4	3.2258722E7	0.0	2.2548728E7	0.0	0.0	23721.152	8785756.0	0.0	5235956.0	0.0	0.0	215096.4	3.2258722E7	0.0	2.2548728E7	0.0	0.0	156088.11	1.5364413E7	0.0	8842565.0	0.0	0.0	0.0	7190854.0	0.0	3246688.2	0.0	0.0	156088.11	1.5364413E7	0.0	8842565.0	
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	65.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Hemopexin	1.0000	0.9990	24	250	232	250	0	3	230	8	4	5	0	3	213	8	4	4	0	3	230	8	4	5	0.0	880918.2	5029778.0	2278061.5	2034266.0	90033.555	0.0	880918.2	5029778.0	2278061.5	2034266.0	90033.555	0.0	880918.2	5029778.0	2278061.5	2034266.0	90033.555	0.0	569206.1	2069079.2	1690913.2	1459239.4	95649.72	0.0	569206.1	2069079.2	1690913.2	1459239.4	95649.72	0.0	569206.1	2069079.2	1690913.2	1459239.4	95649.72	
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	23.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vitronectin	1.0000	0.9990	9	93	91	93	1	8	66	0	0	18	1	8	65	0	0	17	1	8	66	0	0	18	0.0	827167.5	1473944.6	0.0	0.0	923183.1	0.0	827167.5	1473944.6	0.0	0.0	923183.1	0.0	827167.5	1473944.6	0.0	0.0	923183.1	0.0	407578.44	807905.56	0.0	0.0	353830.22	0.0	407578.44	856094.56	0.0	0.0	333913.38	0.0	407578.44	807905.56	0.0	0.0	353830.22	
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	57.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0000	0.9990	13	123	22	123	55	16	23	4	3	22	10	2	3	1	1	5	55	16	23	4	3	22	494264.62	600316.0	472697.22	624176.6	0.0	132960.89	96500.5	181566.94	64503.168	268804.4	0.0	76205.02	494264.62	600316.0	472697.22	624176.6	0.0	132960.89	240652.97	380321.12	259776.3	497300.0	0.0	125313.28	111615.14	0.0	0.0	0.0	0.0	75758.16	240652.97	380321.12	259776.3	497300.0	0.0	125313.28	
sp|P04114|APOB_HUMAN	P04114	APOB_HUMAN	APOB	4563	50.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Apolipoprotein B-100	1.0000	0.9990	188	805	803	805	0	84	621	1	0	99	0	84	619	1	0	99	0	84	621	1	0	99	0.0	1946042.5	787171.5	1.1806403E7	0.0	1897881.5	0.0	1946042.5	787171.5	1.1806403E7	0.0	1897881.5	0.0	1946042.5	787171.5	1.1806403E7	0.0	1897881.5	0.0	1328171.5	1356384.2	0.0	0.0	404850.72	0.0	1328171.5	1356384.2	0.0	0.0	404850.72	0.0	1328171.5	1356384.2	0.0	0.0	404850.72	
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	59.20	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	1.0000	0.9990	41	1213	960	1213	742	84	64	82	81	160	593	65	56	63	59	124	742	84	64	82	81	160	8.5339048E7	4914865.0	887187.2	2.6760592E7	7.6512016E7	6931304.0	7.2123056E7	4875257.0	853936.75	2.4526392E7	7.5977136E7	4473984.0	8.5339048E7	4914865.0	887187.2	2.6760592E7	7.6512016E7	6931304.0	3.8262892E7	2126438.5	372025.3	1.0878239E7	2.9463554E7	2866148.2	3.2601092E7	1885808.4	347248.62	9417357.0	2.5457768E7	2223399.0	3.8262892E7	2126438.5	372025.3	1.0878239E7	2.9463554E7	2866148.2	
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	71.40	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 2 epidermal	1.0000	0.9990	36	394	327	588	205	21	7	51	31	79	169	19	5	43	29	62	320	35	13	66	48	106	8194487.5	2178575.0	101927.836	7528847.5	9298718.0	1876867.5	8194487.5	2178575.0	101927.836	7528847.5	9298718.0	1876867.5	5.9503884E7	2828018.2	500082.03	1.744598E7	3.8142724E7	5744741.5	2698585.0	1002746.94	71673.3	2952130.5	3689007.5	647566.1	2842873.5	998565.3	59155.97	2988429.5	3796494.2	717886.44	1.3502691E7	2976891.5	287065.34	1.4416128E7	1.7736166E7	3408718.5	
sp|P13647|K2C5_HUMAN	P13647	K2C5_HUMAN	KRT5	590	51.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 5	1.0000	0.9990	31	155	132	220	100	1	0	15	18	21	87	1	0	11	14	19	138	4	3	20	20	35	6129290.0	0.0	0.0	4051561.8	6344093.5	1423140.4	5670373.0	0.0	0.0	2735381.5	5002242.0	628655.5	6306504.0	255230.58	24205.049	5074584.0	6656902.0	1728479.9	3730862.0	0.0	0.0	2066436.8	3024416.8	437890.12	2418132.8	0.0	0.0	1234473.9	2241183.0	254552.64	2958586.0	734832.25	53252.18	2386507.8	2979431.0	433454.06	
sp|P48668|K2C6C_HUMAN	P48668	K2C6C_HUMAN	KRT6C	564	55.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 6C	1.0000	0.9990	33	13	2	157	7	0	0	4	0	2	2	0	0	0	0	0	107	3	3	16	6	22	508664.5	0.0	0.0	975305.1	0.0	47932.95	0.0	0.0	0.0	0.0	0.0	0.0	5411643.5	1049619.6	68197.46	5892717.0	5997650.0	1530425.5	569238.44	0.0	0.0	1091436.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2627568.0	734832.25	53252.18	2629331.5	2811034.8	469524.12	
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	54.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 6B	1.0000	0.9990	32	56	3	182	50	0	0	3	0	3	3	0	0	0	0	0	122	6	5	13	9	27	1966384.4	0.0	0.0	1088849.5	0.0	67559.234	0.0	0.0	0.0	0.0	0.0	0.0	2.223163E7	1358861.1	145483.05	8675069.0	1.794897E7	2696777.0	784229.4	0.0	0.0	576082.25	0.0	50035.516	0.0	0.0	0.0	0.0	0.0	0.0	9444026.0	1341768.9	130976.14	7079506.5	1.0493895E7	1625277.0	
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	55.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 6A	1.0000	0.9990	33	5	4	155	5	0	0	0	0	0	4	0	0	0	0	0	105	3	3	16	6	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5411643.5	1049619.6	68197.46	5892717.0	5997650.0	1530425.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2627568.0	734832.25	53252.18	2629331.5	2811034.8	469524.12	
sp|P08670|VIME_HUMAN	P08670	VIME_HUMAN	VIM	466	40.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vimentin	1.0000	0.9990	19	46	43	47	33	6	5	2	0	0	30	6	5	2	0	0	34	6	5	2	0	0	231081.19	543947.56	107461.2	386379.62	0.0	0.0	231081.19	543947.56	107461.2	386379.62	0.0	0.0	231081.19	543947.56	107461.2	386379.62	0.0	0.0	165320.92	491859.53	140603.25	0.0	0.0	0.0	165320.92	491859.53	140603.25	0.0	0.0	0.0	165320.92	491859.53	140603.25	0.0	0.0	0.0	
sp|Q8N1N4|K2C78_HUMAN	Q8N1N4	K2C78_HUMAN	KRT78	520	27.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 78	1.0000	0.9990	14	24	24	46	24	0	0	0	0	0	24	0	0	0	0	0	37	2	1	2	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2138342.5	255230.58	24205.049	1841286.8	2175750.8	396844.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1704685.9	0.0	0.0	0.0	0.0	497797.94	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	20.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0000	0.9990	11	17	15	65	10	1	3	0	0	3	8	1	3	0	0	3	44	5	4	3	2	7	21947.508	0.0	0.0	0.0	0.0	31122.002	21947.508	0.0	0.0	0.0	0.0	31122.002	3094967.8	1199298.1	24205.049	2788219.0	4567166.0	396844.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1956460.0	502437.28	30637.19	1877685.1	2857947.0	534434.4	
sp|Q7Z794|K2C1B_HUMAN	Q7Z794	K2C1B_HUMAN	KRT77	578	8.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1b	1.0000	0.9978	7	3	3	145	2	0	0	0	0	1	2	0	0	0	0	1	88	10	3	11	11	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5926548E7	1504560.1	347538.06	1.1256498E7	2.3946128E7	3991650.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4134986E7	1679360.4	263108.7	1.2382706E7	2.0468666E7	3720766.2	
sp|Q6KB66|K2C80_HUMAN	Q6KB66	K2C80_HUMAN	KRT80	452	18.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 80	1.0000	0.9990	9	12	12	29	12	0	0	0	0	0	12	0	0	0	0	0	25	2	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	956625.3	944067.56	0.0	946932.3	2391415.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7RTS7|K2C74_HUMAN	Q7RTS7	K2C74_HUMAN	KRT74	529	7.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 74	0.9978	0.9990	5	4	0	32	2	0	0	0	0	2	0	0	0	0	0	0	18	2	1	2	1	8	346656.44	0.0	0.0	0.0	0.0	61641.16	0.0	0.0	0.0	0.0	0.0	0.0	2138342.5	255230.58	24205.049	1841286.8	2175750.8	396844.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1933773.4	0.0	0.0	0.0	0.0	438825.53	sp|Q86Y46|K2C73_HUMAN
sp|P08729|K2C7_HUMAN	P08729	K2C7_HUMAN	KRT7	469	8.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 7	0.9942	0.9990	5	1	1	36	1	0	0	0	0	0	1	0	0	0	0	0	24	4	1	3	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3094967.8	1199298.1	24205.049	2788219.0	4567166.0	396844.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2047942.4	702885.0	0.0	1890715.0	3266094.0	0.0	
sp|P12035|K2C3_HUMAN	P12035	K2C3_HUMAN	KRT3	628	0.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 3	0.0187	0.9990	9	4	1	60	3	0	1	0	0	0	0	0	1	0	0	0	34	3	2	7	2	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5276236.0	336340.84	24205.049	3402395.8	3413557.0	824187.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3841355.8	266519.66	34672.453	2640776.2	2895823.2	667844.7	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	52.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0000	0.9990	13	179	175	179	81	15	25	19	11	28	79	15	25	19	11	26	81	15	25	19	11	28	2924289.8	2091326.8	188843.02	2991051.5	5254923.0	1077941.4	2924289.8	2091326.8	188843.02	2991051.5	5254923.0	1077941.4	2924289.8	2091326.8	188843.02	2991051.5	5254923.0	1077941.4	1369139.5	1334581.4	164185.67	1349601.9	2562640.2	620344.25	1349215.9	1334581.4	164185.67	1349601.9	2562640.2	629504.75	1369139.5	1334581.4	164185.67	1349601.9	2562640.2	620344.25	
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	23.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	HLA class I histocompatibility antigen, A alpha chain	1.0000	0.9990	8	22	11	22	14	0	0	0	0	8	7	0	0	0	0	4	14	0	0	0	0	8	242466.03	0.0	0.0	0.0	0.0	416388.34	94203.234	0.0	0.0	0.0	0.0	328526.3	242466.03	0.0	0.0	0.0	0.0	416388.34	261218.78	0.0	0.0	0.0	0.0	499533.66	79346.9	0.0	0.0	0.0	0.0	269750.8	261218.78	0.0	0.0	0.0	0.0	499533.66	
sp|P01893|HLAH_HUMAN	P01893	HLAH_HUMAN	HLA-H	362	16.00	Homo sapiens OX=9606	5:Protein uncertain	Putative HLA class I histocompatibility antigen, alpha chain H	0.9998	0.9990	4	1	1	12	0	0	0	0	0	1	0	0	0	0	0	1	7	0	0	0	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164629.23	0.0	0.0	0.0	0.0	141404.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196746.39	0.0	0.0	0.0	0.0	174441.33	
sp|P10321|HLAC_HUMAN	P10321	HLAC_HUMAN	HLA-C	366	6.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	HLA class I histocompatibility antigen, C alpha chain	0.9943	0.9990	2	3	3	6	0	0	0	0	0	3	0	0	0	0	0	3	1	0	0	0	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61788.67	0.0	0.0	0.0	0.0	69078.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	GNAI2	355	43.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein G(i) subunit alpha-2	1.0000	0.9990	12	41	19	41	24	0	1	0	0	16	11	0	1	0	0	7	24	0	1	0	0	16	1402336.4	0.0	15981.023	0.0	0.0	1059408.2	847501.0	0.0	15981.023	0.0	0.0	747728.5	1402336.4	0.0	15981.023	0.0	0.0	1059408.2	703417.7	0.0	0.0	0.0	0.0	472763.44	455483.22	0.0	0.0	0.0	0.0	389660.8	703417.7	0.0	0.0	0.0	0.0	472763.44	
sp|P08754|GNAI3_HUMAN	P08754	GNAI3_HUMAN	GNAI3	354	24.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein G(i) subunit alpha-3	1.0000	0.9990	8	4	4	26	3	0	0	0	0	1	3	0	0	0	0	1	16	0	0	0	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1149599.4	0.0	0.0	0.0	0.0	585115.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	942323.8	0.0	0.0	0.0	0.0	352904.3	
sp|P63092|GNAS2_HUMAN	P63092	GNAS2_HUMAN	GNAS	394	18.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	1.0000	0.9990	8	11	0	20	10	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725966.3	0.0	0.0	0.0	0.0	458079.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q5JWF2|GNAS1_HUMAN
sp|Q14344|GNA13_HUMAN	Q14344	GNA13_HUMAN	GNA13	377	12.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein subunit alpha-13	1.0000	0.9990	6	7	6	14	7	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725966.3	0.0	0.0	0.0	0.0	458079.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	29.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sodium/potassium-transporting ATPase subunit alpha-1	1.0000	0.9990	26	74	40	74	65	0	0	0	0	9	34	0	0	0	0	6	65	0	0	0	0	9	1127600.5	0.0	0.0	0.0	0.0	164148.66	845512.6	0.0	0.0	0.0	0.0	121300.11	1127600.5	0.0	0.0	0.0	0.0	164148.66	428255.0	0.0	0.0	0.0	0.0	64657.332	439790.28	0.0	0.0	0.0	0.0	62961.43	428255.0	0.0	0.0	0.0	0.0	64657.332	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	34.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Apolipoprotein D	1.0000	0.9990	7	51	51	51	13	8	26	0	0	4	13	8	26	0	0	4	13	8	26	0	0	4	627432.8	2233367.0	2945425.0	0.0	0.0	83319.44	627432.8	2233367.0	2945425.0	0.0	0.0	83319.44	627432.8	2233367.0	2945425.0	0.0	0.0	83319.44	252916.89	1893430.1	1265041.1	0.0	0.0	55341.37	252916.89	1893430.1	1265041.1	0.0	0.0	55341.37	252916.89	1893430.1	1265041.1	0.0	0.0	55341.37	
